TIME,0.000438
EPISODE_REWARDS
0,-3.851744
1,-3.808618
2,-3.867851
3,-3.810892
4,-3.675852
5,-3.580517
6,0.909517
7,-3.643526
8,-3.883728
9,-3.678584
10,-3.674979
11,-3.766537
12,-3.705744
13,-3.733431
14,-3.161188
15,-3.784622
16,-3.708297
17,-3.791000
18,-3.680354
19,-3.832289
20,-3.716850
21,-2.177363
22,-3.782399
23,-3.732071
24,-3.944187
25,-1.954296
26,-3.852911
27,-3.880051
28,-2.283169
29,-3.817114
30,-3.562479
31,-1.473457
32,-3.676935
33,-3.913405
34,-3.703245
35,-1.000000
36,-3.779351
37,-2.634229
38,-3.768894
39,-3.784670
40,-3.710401
41,-3.633220
42,-3.787085
43,-3.803598
44,-2.464854
45,-3.632760
46,-2.154631
47,-3.988735
48,-3.711979
49,-3.736761
50,-3.762808
51,-3.803744
52,-3.695278
53,-3.560668
54,-3.877570
55,-3.780629
56,-3.838544
57,-3.621154
58,-3.780454
59,-3.655569
60,-3.812883
61,-3.817565
62,-3.748658
63,-3.885000
64,-3.872353
65,-3.605468
66,-3.690649
67,-2.300641
68,-3.720238
69,-3.783302
70,-3.650937
71,-3.781626
72,-3.712855
73,-3.661539
74,-3.824266
75,-3.132563
76,-3.779760
77,-3.669435
78,-3.748111
79,-3.824621
80,-3.765689
81,-3.737218
82,-3.716484
83,-3.670271
84,-3.841384
85,-3.765676
86,-3.549090
87,-3.724083
88,-3.719761
89,-3.680039
90,-3.829013
91,-3.782766
92,-3.798726
93,-3.707889
94,-3.615678
95,-3.728424
96,-3.766266
97,-3.739451
98,-3.773546
99,-3.668963
100,-3.711545
101,-3.812416
102,-3.542409
103,-3.840317
104,-3.693488
105,-3.830631
106,-3.837020
107,-3.920477
108,-1.325458
109,-3.674341
110,-3.639026
111,-3.641825
112,-3.887200
113,-3.992481
114,-3.560378
115,-3.878695
116,-3.408082
117,-3.744172
118,-3.601983
119,-3.855127
120,-3.779986
121,-3.568974
122,-3.667749
123,-3.639672
124,-3.612031
125,-3.795488
126,-3.609788
127,-3.919334
128,-3.951519
129,-3.699177
130,-3.742777
131,-3.681010
132,-3.892845
133,-3.773825
134,-3.754184
135,-3.740563
136,-3.896871
137,-3.725241
138,-3.805112
139,-3.699984
140,-3.750218
141,-3.791804
142,-3.765052
143,-3.785769
144,-3.547898
145,-3.885680
146,-3.648023
147,-3.674748
148,-3.806784
149,-3.779111
150,-3.610658
151,-3.637872
152,-3.631577
153,-3.803523
154,-3.666128
155,-3.929608
156,-3.678906
157,-3.758447
158,-3.831712
159,-3.766447
160,-3.805717
161,-3.745140
162,-3.661793
163,-3.869358
164,-3.527669
165,-3.843744
166,-3.776192
167,-3.835133
168,-3.766148
169,-3.860470
170,-3.782942
171,-3.610371
172,-3.729422
173,-3.940180
174,-3.683747
175,-3.822817
176,-3.799501
177,-3.712994
178,-3.872672
179,-3.637266
180,-3.779607
181,-3.722739
182,-3.861941
183,-3.803206
184,-3.753865
185,-3.989655
186,-3.796653
187,-3.800936
188,-3.776866
189,-3.721408
190,-3.716081
191,-3.883737
192,-3.578339
193,-3.830778
194,-3.873842
195,-3.655142
196,-3.813628
197,-3.720662
198,-3.806794
199,-3.692154
200,-3.699056
201,-3.765268
202,-3.636239
203,-3.869439
204,-3.669896
205,-3.720770
206,-3.941232
207,-3.714684
208,-3.894399
209,-3.883427
210,-3.788476
211,-3.765271
212,-3.705612
213,-3.890435
214,-3.664828
215,-3.678956
216,-3.566615
217,-3.820141
218,-3.688090
219,-3.678959
220,-3.938067
221,-3.828216
222,-3.816300
223,-3.458599
224,-3.778478
225,-3.734277
226,-3.840545
227,-3.723720
228,-3.707990
229,-3.736090
230,-3.908533
231,-3.805248
232,-3.672246
233,-3.611608
234,-3.780825
235,-3.790250
236,-3.693905
237,-3.802177
238,-3.793111
239,-3.674863
240,-3.697630
241,-3.714309
242,-3.542184
243,-3.740434
244,-3.574961
245,-3.663629
246,-3.602997
247,-3.597146
248,-3.685270
249,-3.820177
250,-3.741969
251,-3.746549
252,-3.825590
253,-3.699692
254,-3.867824
255,-3.588050
256,-3.709923
257,-3.715961
258,-3.784351
259,-3.628336
260,-3.647938
261,-3.812220
262,-3.770311
263,-3.605319
264,-3.857956
265,-3.880843
266,-3.573178
267,-3.769042
268,-3.970608
269,-3.956772
270,-3.727502
271,-3.790001
272,-3.867647
273,-3.820104
274,-3.526190
275,-3.768604
276,-3.554722
277,-3.601244
278,-3.853831
279,-3.661026
280,-4.023703
281,-3.848622
282,-3.643959
283,-3.526517
284,-3.833406
285,-3.712428
286,-3.817365
287,-3.628814
288,-3.793997
289,-3.928374
290,-3.538668
291,-3.775004
292,-3.691549
293,-3.801424
294,-3.779152
295,-3.547939
296,-3.805824
297,-3.723548
298,-3.645185
299,-3.720152
300,-3.645576
301,-3.820371
302,-3.733214
303,-3.844504
304,-3.776055
305,-3.736425
306,-3.873342
307,-3.911239
308,-3.562864
309,-3.843927
310,-3.688881
311,-1.145342
312,-3.869349
313,-3.761199
314,-3.907457
315,-3.635974
316,-3.792758
317,-3.680737
318,-3.834630
319,-3.677589
320,-3.889830
321,-3.693556
322,-3.841461
323,-3.813859
324,-3.867787
325,-3.762279
326,-3.890677
327,-3.862348
328,-1.235426
329,-3.803146
330,-3.700598
331,-3.680736
332,-3.693777
333,-3.631304
334,-3.569282
335,-3.628294
336,-3.637120
337,-3.819463
338,-4.031833
339,-3.659213
340,-3.861712
341,-3.778768
342,-3.908951
343,-2.671593
344,-3.776963
345,-3.744200
346,-3.674229
347,-3.804554
348,-3.701446
349,-3.700950
350,-3.598887
351,-3.849372
352,-3.699469
353,-3.815905
354,-3.679390
355,-3.719344
356,-3.842127
357,-3.791370
358,-3.698215
359,-3.735339
360,-3.800618
361,-3.730958
362,-3.688332
363,-3.699202
364,-3.816812
365,-3.689340
366,-1.086361
367,-3.757581
368,-1.151747
369,-3.844940
370,-3.670553
371,-3.740219
372,0.748368
373,-2.379497
374,-3.899022
