TIME,0.000837
EPISODE_REWARDS
0,-2.820724
1,-3.725785
2,-3.724892
3,-3.765736
4,-3.891197
5,-1.051030
6,0.678403
7,0.565476
8,-3.724335
9,1.000000
10,0.784836
11,-3.798219
12,-0.821453
13,0.833845
14,-1.006778
15,0.763289
16,0.850616
17,0.927939
18,-3.839023
19,-3.931836
20,-2.513792
21,-3.734504
22,-0.827154
23,1.000000
24,-3.625302
25,-3.761506
26,-3.715308
27,-3.642625
28,1.000000
29,-3.647379
30,0.169568
31,-3.770698
32,-4.013918
33,-3.679863
34,-0.615376
35,-3.661281
36,-3.770437
37,-3.849076
38,-0.522965
39,0.927997
40,-3.777584
41,-3.709084
42,-1.533401
43,1.000000
44,1.000000
45,-0.981065
46,-3.811472
47,0.826095
48,0.838757
49,-3.755532
50,-1.253641
51,-3.764030
52,-3.561045
53,-3.659332
54,-3.809986
55,-3.675326
56,-3.666614
57,-3.746421
58,-3.707985
59,-3.482519
60,-3.706189
61,0.655338
62,-4.712567
63,-3.664598
64,-3.909633
65,-3.703834
66,-3.826629
67,-3.738903
68,-3.878055
69,-1.486117
70,-2.870883
71,-3.847145
72,0.858244
73,-3.770136
74,-0.804108
75,-3.594445
76,0.797165
77,-3.611109
78,-3.750440
79,-3.773105
80,1.000000
81,-3.648004
82,-3.643808
83,0.933761
84,-3.815013
85,-3.809144
86,-1.658656
87,-3.891466
88,-3.851217
89,-2.523681
90,-2.245671
91,-3.657766
92,-4.419156
93,0.838016
94,0.946848
95,-3.753347
96,-0.960290
97,-3.753255
98,-3.603781
99,-4.424376
100,-3.762928
101,-3.807103
102,0.521691
103,-3.776403
104,-3.915337
105,1.000000
106,-3.903734
107,-4.354770
108,-3.774300
109,-3.744399
110,-3.810284
111,0.239375
112,-3.998975
113,-0.316500
114,0.904785
115,-2.309136
116,0.855373
117,0.931471
118,0.852155
119,0.932123
120,-3.797602
121,-3.738410
122,0.798961
123,0.864600
124,0.848564
125,-3.711663
126,-3.938262
127,-3.694002
128,0.843813
129,-4.048549
130,-3.689726
131,-3.724499
132,0.742494
133,0.733649
134,-3.575021
135,-3.375377
136,-3.697367
137,0.858132
138,-3.867627
139,-3.744726
140,-3.781701
141,-3.612724
142,0.837443
143,-0.590413
144,0.826079
145,-3.567877
146,-3.741136
147,1.000000
148,0.933970
149,1.000000
150,0.863074
151,1.000000
152,0.765145
153,-3.651426
154,-1.000000
155,-3.771214
156,-3.476260
157,-3.856767
158,0.827215
159,-3.842800
160,-3.645691
161,0.882938
162,-3.628372
163,0.777259
164,0.919411
165,-3.887670
166,-3.996658
167,0.775351
168,0.834747
169,0.853083
170,-3.786738
171,0.788096
172,0.903500
173,1.000000
174,0.761271
175,-3.707766
176,-3.564347
177,-3.765705
178,-3.567195
179,-3.977904
180,-3.896444
181,0.928509
182,-1.000000
183,-3.727184
184,-3.645446
185,1.000000
186,0.852563
187,-3.755228
188,0.849007
189,0.919587
190,-3.782406
191,-3.707848
192,0.844088
193,-3.785231
194,1.000000
195,-3.777961
196,-3.790342
197,0.850785
198,0.804948
199,0.817711
200,-3.709802
201,-3.744555
202,-3.632788
203,0.859774
204,-3.701015
205,-3.716513
206,-3.756873
207,0.771159
208,-3.625935
209,-3.911426
210,-3.793853
211,-3.942299
212,-3.755862
213,-3.866434
214,0.920755
215,-3.889239
216,-3.577610
217,-3.641466
218,-3.840050
219,-3.902591
220,0.831212
221,-1.410888
222,-3.759022
223,-3.762284
224,-3.697832
225,-3.833286
226,-3.675723
227,-1.613372
228,1.000000
229,-3.910808
230,-3.635314
231,0.770322
232,0.933177
233,-3.772653
234,-3.697918
235,0.620062
236,-3.699835
237,-3.687275
238,-3.686558
239,0.945907
240,0.939730
241,0.781061
242,-3.853394
243,-3.693298
244,-3.699077
245,0.650679
246,-4.059433
247,-3.689635
248,0.830516
249,-3.780583
250,0.689918
251,-1.333618
252,-3.791186
253,-3.907657
254,-3.769817
255,-3.764814
256,-3.674122
257,0.231744
258,0.933589
259,0.935780
260,1.000000
261,-3.600604
262,-3.584549
263,0.670911
264,-3.896088
265,-3.871535
266,0.823562
267,-3.605513
268,-3.647851
269,-3.769336
270,-3.576283
271,0.203094
272,-3.709165
273,-3.641403
274,0.861845
275,0.784796
276,0.807919
277,0.772032
278,-4.098783
279,-1.952687
280,-3.689438
281,0.773160
282,-3.819004
283,-3.826244
284,-3.840220
285,0.854250
286,-2.279256
287,-3.704026
288,0.867731
289,-3.757846
290,0.766523
291,-3.707026
292,-3.664893
293,0.792191
294,-3.722268
295,-3.718567
296,-3.808362
297,0.943797
298,-3.858920
299,1.000000
300,-3.879322
301,-3.570472
302,-3.751074
303,-3.937494
304,-3.818408
305,-3.880940
306,0.873334
307,-3.742399
308,-3.803120
309,-3.740137
310,0.860507
311,0.901769
312,-3.768953
313,0.603522
314,-2.695369
315,-3.819747
316,1.000000
317,-1.248305
318,0.859980
319,0.869073
320,0.779701
321,0.823333
322,-3.800840
323,-3.694160
324,-3.659652
325,0.762482
326,-3.741077
327,-3.679862
328,0.735234
329,-4.035849
330,-3.744506
331,-3.813449
332,0.850442
333,-3.848781
334,-1.975083
335,-1.616585
336,-3.671658
337,-3.898789
338,-1.957118
339,-3.622778
340,-1.746407
341,-3.698243
342,-3.688651
343,-3.624250
344,0.907541
345,-3.839547
346,-1.419697
347,-3.421280
348,-3.831807
349,0.927304
350,0.860983
351,0.940033
352,-3.872849
353,0.748813
354,-3.594156
355,-3.950703
356,-1.596710
357,-3.544516
358,0.864194
359,0.735547
360,-1.969876
361,0.938174
362,-3.905298
363,-3.870728
364,-3.787014
365,-3.997451
366,1.000000
367,-3.805156
368,0.757370
369,0.686744
370,-3.807926
371,-3.748635
372,-3.757421
373,-3.610031
374,0.876206
375,0.762778
376,-3.721503
377,1.000000
378,-3.538352
379,-3.612686
380,0.751606
381,-3.775221
382,-3.675520
383,-3.697629
384,-3.768634
385,-3.843129
386,-3.721627
387,-3.806725
388,-3.729097
389,-3.690014
390,-3.749691
391,-2.179337
392,-3.760829
393,-3.841185
394,1.000000
395,-3.619299
396,-3.733562
397,-3.501192
398,-3.782722
399,-3.810352
400,-3.691349
401,-3.825452
402,1.000000
403,-1.626473
404,0.807468
405,-3.814868
406,-3.827031
407,-3.932443
408,-3.713435
409,-3.984949
410,-3.760824
411,-3.696872
412,-3.714318
413,-3.952957
414,-3.700626
415,0.863580
416,0.775138
417,-3.999210
418,-3.765398
419,-3.781192
420,1.000000
421,-3.722252
422,1.000000
423,0.866338
424,-3.753012
425,0.949694
426,-3.800875
427,-3.772449
428,-0.433280
429,-3.815145
430,-3.560075
431,-3.798129
432,-3.607812
433,-3.634647
434,-3.616931
435,-3.775105
436,-3.802000
437,-1.736678
438,0.947648
439,-3.588879
440,-3.766288
441,0.935660
442,0.625133
443,0.588297
444,-3.877187
445,-3.830331
446,-3.663278
447,-3.699092
448,-3.759277
449,-3.640891
450,-3.759069
451,0.690339
452,0.834580
453,-3.817767
454,-3.857208
455,0.849116
456,0.930888
457,-3.842099
458,0.722551
459,-3.796625
460,0.637694
461,-3.767123
462,-3.796464
463,0.777195
464,-3.873813
465,0.887742
466,-3.809615
467,0.799373
468,0.849487
469,0.941377
470,1.000000
471,0.893047
472,-3.578825
473,-3.791761
474,-3.649861
475,-3.796343
476,-3.846334
477,-3.748284
478,0.732969
479,-3.743050
480,0.949874
481,0.920860
482,-3.755157
483,0.858180
484,-0.601774
485,-3.852800
486,-3.741881
487,0.923883
488,-3.803733
489,0.680945
490,-3.611279
491,0.687506
492,-4.024978
493,-3.895605
494,0.779328
495,-3.664766
496,-3.755281
497,-3.796676
498,0.416030
499,0.930751
500,0.768679
501,0.822732
502,-3.595055
503,0.733370
504,-3.841465
505,0.800721
506,0.793512
507,0.725899
508,1.000000
509,-1.782822
510,0.827200
511,0.864263
512,0.877475
513,-3.896957
514,0.700705
515,0.862825
516,0.835314
517,1.000000
518,-3.851702
519,1.000000
520,0.779022
521,1.000000
522,0.926250
523,0.853075
524,-3.768755
525,0.776259
526,-3.656995
527,-3.769848
528,0.640368
529,-3.742805
530,-3.757825
531,0.818744
532,-3.853369
533,0.784026
534,-3.843853
535,-0.572666
536,0.861040
537,-3.678698
538,1.000000
539,-3.747806
540,0.823089
541,-3.774575
542,-3.833659
543,1.000000
544,1.000000
545,1.000000
546,-3.732274
547,0.847429
548,0.841841
549,0.948524
550,-3.823183
551,-3.843826
552,-3.724441
553,-3.686044
554,-3.668943
555,0.763778
556,-3.775025
557,0.901521
558,0.940644
559,-3.916388
560,0.945001
